,Unnamed: 0,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
135452,1734751,,Thu Apr 02 07:35:32 +0000 2020,,,,0,1245615837966299139,,,,en,,,1.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Okay i just did a thing.... so 1 the stream will not be happening on Mixer it shall be happening over at Twitch, 2 i shall be doing Twitch Sings (Anyone is welcome to join in!) and 3 i ordered myself a carton of corona.... and a bottle of Jim beam :D",https://twitter.com/MrDJSilva/status/1245615837966299139,Sat May 26 16:23:33 +0000 2012,MrDJSilva,False,"YouTuber, Twitch & Mixer Streamer | YouTube: https://t.co/X7cpyOnEnJ | Twitch: https://t.co/xGNSE6IjI7 | Discord: https://t.co/xStjZko4pt | Join The Forums: https://t.co/kN186gqSTw",1125.0,500.0,1269.0,15.0,"Perth, Australia",MrDJSilva,MrDJSilva,4628.0,,https://mrdjsilva.com,False
220832,2929636,,Fri Apr 10 10:53:32 +0000 2020,,,,0,1248564765984731136,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This Corona shit really ain’t paying for college, i need to make an onlyfans",https://twitter.com/joshhuels_/status/1248564765984731136,Sun Jan 12 21:42:12 +0000 2014,joshhuels_,False,miserable but ugly,10849.0,106.0,162.0,10.0,,Jxsh,joshhuels_,11717.0,,https://www.instagram.com/joshhuels/,False
76026,1206060,,Sat Mar 28 02:04:58 +0000 2020,,,,1,1243720706292101120,,,,en,,,3.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i need my hair, nails &amp; toes done .. corona pls leave us alone",https://twitter.com/TASHIAARIANE/status/1243720706292101120,Sat Aug 20 22:52:39 +0000 2016,TASHIAARIANE,False,,2688.0,438.0,365.0,0.0,,tashia 💗,TASHIAARIANE,3249.0,,,False
37647,633238,,Sun Mar 22 05:36:11 +0000 2020,,,,0,1241599535765307393,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just got off the phone with Joe Pesci and Robert De Niro. Don't worry, the Corona Virus will be taken care of.",https://twitter.com/myself_rishi/status/1241599535765307393,Fri May 06 11:05:52 +0000 2011,myself_rishi,False,,126.0,22.0,29.0,1.0,INDIA,rishi singh,myself_rishi,30778.0,,,False
212263,2799709,,Thu Apr 09 17:58:04 +0000 2020,,,,2,1248309216596631552,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",fuck corona they need to start making s3 of legacies rn,https://twitter.com/Amen_R6/status/1248309216596631552,Thu Mar 13 17:01:16 +0000 2014,Amen_R6,False,16 | Fragmite,1449.0,249.0,162.0,0.0,"Pennsylvania, USA",Amen,Amen_R6,2987.0,,https://www.twitch.tv/amenfn,False
220203,2919243,,Fri Apr 10 20:23:17 +0000 2020,,,,0,1248708149382721536,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Corona leads to industry 4.0 then ww3.,https://twitter.com/King_Gohan714/status/1248708149382721536,Sun Jan 16 20:57:20 +0000 2011,King_Gohan714,False,"#32CC #warchief
When you know what you've got.
Sacrifice ain't that hard
Prince of all fathers
Vegeta should've wished for a better hairline",18211.0,761.0,1255.0,1.0,Wild Wild West,♋♋Future_Gohan♋♋,King_Gohan714,19322.0,,,False
62115,1014373,,Thu Mar 26 05:10:16 +0000 2020,,,,1,1243042565902884864,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ok so when ppl get corona virus they get separated from everyone right? I heard even after you’re not aloud to see or have their bodies for a funeral or anything like that (idk if that’s true) but if it is am I the only person who thinks the gov is actually killing people,https://twitter.com/yxhino/status/1243042565902884864,Sun Sep 11 18:42:16 +0000 2016,yxhino,False,Robert♥️,7610.0,197.0,139.0,0.0,,yami 🦋,yxhino,15369.0,,,False
57295,945921,,Wed Mar 25 13:39:08 +0000 2020,KanikaKapoor CoronaStopKaroNa CoronavirusOutbreakindia JantaCurfewChallenge JantaCurfewChallenge IndiaFightsCorona FaaslaCorona covidindia QuarentineLife,,,0,1242808237784621056,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Corona has proven that India's bigger problem is not illiteracy. It is the stupidity of literate people.
#KanikaKapoor 
#CoronaStopKaroNa 
#CoronavirusOutbreakindia 
#JantaCurfewChallenge 
#JantaCurfewChallenge 
#IndiaFightsCorona 
#FaaslaCorona 
#covidindia 
#QuarentineLife",https://twitter.com/anshdubeyyy/status/1242808237784621056,Wed Jul 19 11:34:25 +0000 2017,anshdubeyyy,False,"FOUNDER | CEO @MIRACLEWAYStech
something personal / something professional 



Adventure × Travel × Fitness × Learn",83.0,19.0,21.0,0.0,"Pachore,INDIA",ANSH DUBEY,anshdubeyyy,23.0,,https://www.facebook.com/anshdubeyyy,False
98167,1513672,,Tue Mar 31 14:22:15 +0000 2020,,,,0,1244993414422290432,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Who knew I was always tired and depressed because of all the pills I was doing? Assuming I don't die of the Corona this quarantine is probably saving my life fr.,https://twitter.com/thefartnouveau/status/1244993414422290432,Sat Nov 04 15:52:30 +0000 2017,thefartnouveau,False,mentally chill consumer of the creative ♒,1404.0,34.0,115.0,0.0,"Maryland, USA",Shara,thefartnouveau,2141.0,,,False
161876,2077041,,Sat Apr 04 12:48:10 +0000 2020,,,,0,1246419289084760066,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","on thursday i ordered surprise presents to my 4 best friend’s houses without them knowing.
i lost my job because of corona and was stressing about money but honestly it felt really nice to do something for someone else. 
i really recommend it to stay positive in quarantine🖤",https://twitter.com/awstenslefthand/status/1246419289084760066,Thu Apr 27 06:58:30 +0000 2017,awstenslefthand,False,shitposting :),5719.0,130.0,420.0,1.0,,stream fandom🖤,awstenslefthand,1952.0,,,False
171666,2217030,,Sun Apr 05 21:52:31 +0000 2020,,,,41,1246918666324709381,,,,en,,,3.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I was watching CNN and Al Sharpton just said that the White House announced a Corona virus briefing at 7 p.m. Eastern. I hope Trump's not there,https://twitter.com/davematt88/status/1246918666324709381,Fri Apr 20 17:48:40 +0000 2012,davematt88,False,"Loves travel, animals, books and movies.
#Resistance #Theresistance",337572.0,30834.0,31577.0,55.0,Kansas City,Dave Matt,davematt88,252254.0,,,False
1236,24541,,Fri Mar 20 04:35:35 +0000 2020,,,,2,1240859510018699265,,,,en,,,2.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How we should go about to  avoid Corona virus*
- don't touch eyes mouth
- Wash hand
- Wear Mask
- Use Sanitizer
- Isolate Yourself
- Work From Home

What Mr.Prabhu dayal Gyani Suggested to ALL of us

- Go to your Balcony &amp; Clap on 22nd March",https://twitter.com/DEBKANCHAN/status/1240859510018699265,Thu Jun 25 17:56:30 +0000 2009,DEBKANCHAN,False,"'LL.B Gold Medallist',

MBA,

Fashion Designer.
(A..48.3 billion $ ADITYA BIRLA Ex-chief of FLAX )",187643.0,5040.0,5543.0,182.0,"ÜT: 22.517302,88.351654",Dk..,DEBKANCHAN,383218.0,,,False
282418,3814026,,Fri Apr 17 22:46:41 +0000 2020,,,,1,1251280953479217152,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I feel like the government need to get a facility where all nurses can stay until this pandemic is over because I don’t think it’s fair if me and my family to get corona because my mums saving lives,https://twitter.com/TnizzTa/status/1251280953479217152,Mon Dec 24 12:24:30 +0000 2018,TnizzTa,False,snap: tisebb11  instagram:ta_tnizz,959.0,24.0,82.0,0.0,,TA_tnizz,TnizzTa,348.0,,,False
842,17236,,Thu Mar 19 21:42:56 +0000 2020,,,,1,1240755660582580224,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shoutout to my allergies for making me think i have corona everyday,https://twitter.com/emmaw0400/status/1240755660582580224,Mon Sep 14 03:29:45 +0000 2015,emmaw0400,False,,9149.0,160.0,112.0,1.0,,emma🌸,emmaw0400,12386.0,,,False
142317,1820515,,Fri Apr 03 07:39:50 +0000 2020,Corona virus COVID19Pandemic,,,0,1245979305521315840,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",53 000 deaths in the world and approx 213 000 recovered. Something tells me the recoveries are seriously under reported #Corona #virus #COVID19Pandemic,https://twitter.com/menallvarligt/status/1245979305521315840,Sat Jul 13 16:51:23 +0000 2019,menallvarligt,False,The current state of affairs in Sweden - I feel like I'm taking crazy pills!,4839.0,72.0,30.0,0.0,,Redpool,menallvarligt,3975.0,,,False
278857,3766594,,Thu Apr 16 23:11:06 +0000 2020,,,,7,1250924708603854851,,,,en,"Scotland, United Kingdom",,2.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Breaking:

Clapping scares off Corona Virus. Especially on bridges.",https://twitter.com/stevebrookstein/status/1250924708603854851,Thu Aug 05 19:40:14 +0000 2010,stevebrookstein,False,"Singing with soul. Made up of Estonian, French, Welsh, Prussian Jew, African, Chinese to name a few and married a Scot. Praying for peace.",44125.0,21705.0,1471.0,208.0,,Steve Brookstein,stevebrookstein,155589.0,,,True
9916,195957,,Fri Mar 20 11:11:15 +0000 2020,,,,1,1240959079725531136,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Corona virus is out of control. Someone call paw patrol 🤣🤣,https://twitter.com/alexfurness97/status/1240959079725531136,Wed Dec 09 20:50:49 +0000 2009,alexfurness97,False,"Where we're going we don't need roads!

Gennie 18/01/2020",402.0,181.0,468.0,37.0,"Folkestone, England",Alex,alexfurness97,5761.0,,https://letterboxd.com/itsmealex,False
209242,2755129,,Thu Apr 09 12:27:00 +0000 2020,,,,7,1248225901973770240,gerginkopek,1.24822550290679e+18,1.01774481183787e+18,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karya, 20, living in istanbul, where the corona outbreak is at its highest, struggles with working from home, and this, is how she copes with it SIKTIRIN GIdin amkKkkkKkkkk",https://twitter.com/gerginkopek/status/1248225901973770240,Fri Jul 13 12:17:26 +0000 2018,gerginkopek,False,,8143.0,167.0,123.0,0.0,,karya,gerginkopek,2431.0,,https://twitter.com/oochayatim,False
80346,1259703,,Sat Mar 28 00:07:20 +0000 2020,,,,5,1243691104844877828,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",no corona but wow i haven't been my loud self in a while cuz just playing a drum and yelling out my window for less than a minute has given me a sore throat,https://twitter.com/YoSoy_Amanda/status/1243691104844877828,Wed Oct 30 22:34:56 +0000 2013,YoSoy_Amanda,False,"Unapologetic Caribbean Palabrera living in Spanglish. Author of ""Chula"" (2019). Journalist & Digital Editor @latinousa/@futuromedia. She/her. Opinions r my own.",12325.0,5786.0,1211.0,121.0,NYC,Amanda Alcántara,YoSoy_Amanda,23658.0,,http://chulathebook.com,True
164252,2110545,,Sat Apr 04 10:45:12 +0000 2020,,,,0,1246388342155096066,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Getting an alcohol license turned out to be a super smart move ahead of corona 🤪,https://twitter.com/Iam_njd/status/1246388342155096066,Tue Sep 22 18:31:21 +0000 2009,Iam_njd,False,"Everything i'm not, makes me everything i am... xx",2672.0,1547.0,405.0,25.0,Personal Account,Nicola,Iam_njd,64445.0,,,False
204139,2682537,,Wed Apr 08 23:09:33 +0000 2020,,,,0,1248025218200805384,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Better be a good ass movie on the corona virus in 5-10 years,https://twitter.com/ajsears22/status/1248025218200805384,Wed Jan 28 00:35:30 +0000 2015,ajsears22,False,Sc ajsears36,634.0,199.0,427.0,1.0,"Westminster, MA",AJ,ajsears22,488.0,,,False
276991,3741566,,Fri Apr 17 02:21:19 +0000 2020,,,,0,1250972578740649991,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Corona you jhi like inna way atp🤨,https://twitter.com/realhaviing/status/1250972578740649991,Tue Sep 10 11:09:23 +0000 2013,realhaviing,False,#LadyGOAT🐐 #M💙 #Future👩🏾‍⚕️ #FREEMYBROTHERKELLZ❤️ #DEE#PACO#SAVAGE💔 #nae👩‍👧,818.0,246.0,130.0,0.0,06.23.18👨‍👧‍👦,06/21🥳,realhaviing,23069.0,,,False
45027,755744,,Tue Mar 24 01:26:32 +0000 2020,,,,1,1242261481900724228,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Made me a flu shot ... going to pick up my elderberry and sea moss order tomorrow... corona who?,https://twitter.com/sierraVon/status/1242261481900724228,Sun Mar 15 00:38:31 +0000 2009,sierraVon,False,Jesus. Music Biz Graduate. Owner of @uncoverdculture . Creative. Singer. Business Woman. Music is all I know. Twitter is my fav app,6003.0,1106.0,1573.0,25.0,718 new york & 757 va beach .,s.von ✨,sierraVon,120777.0,,http://www.uncoveredculture.com/,False
293503,3911964,,Fri Apr 17 06:45:14 +0000 2020,,,,0,1251038996672765959,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ALL THIS FAKE PROPHETS THAT PREDICTED APRIL 16 AS END OF THE WORLD HOW FAR? UNA NO SEE CORONA VIRUS NA END OF THE WORLD UNA WAN PREDICT 😣 AFTER COVID-19 THEY WILL COME OUT AGAIN.,https://twitter.com/El_cherino/status/1251038996672765959,Wed Feb 05 06:58:35 +0000 2020,El_cherino,False,IGALA MAN- GGMU- #TeamYBNL #TeamBurnaBoy #KOGI #TeamWizKid #TeamLeo #ManchesterUnited I Rep Ma Hood. Branded by the Brother Hood.,,,,,,,,,,,
48294,808328,,Wed Mar 25 04:40:11 +0000 2020,,,,0,1242672607222288384,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I have corona symptoms oh god.,https://twitter.com/Amy_harrisxoxo/status/1242672607222288384,Fri Nov 24 16:52:11 +0000 2017,Amy_harrisxoxo,False,20🌹 // Insta: amy_harrisxoxo,9979.0,14.0,161.0,0.0,"London, England",Amy,Amy_harrisxoxo,305.0,,,False
75543,1200662,,Fri Mar 27 19:54:40 +0000 2020,,,,1,1243627516847198208,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I should really stop reading conspiracy theories about corona virus,https://twitter.com/UltimateBiebur/status/1243627516847198208,Sat Jul 16 13:46:29 +0000 2011,UltimateBiebur,False,"Bieber stan.
5.9.17💕",11325.0,5423.0,4636.0,26.0,,Ani,UltimateBiebur,80316.0,,,False
181172,2363150,,Mon Apr 06 14:53:26 +0000 2020,modiji_crush_tablighi_virus,,,0,1247175587363348480,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Before controlling Corona virus, all 100 crore Indians should destroy these 20 crore Pakistani. The F£$$king word Secular has destroyed country. This is vote bank of Sonia Italian bar dancer and Tukde Tukde gang
#modiji_crush_tablighi_virus",https://twitter.com/Covid_19Fight/status/1247175587363348480,Fri Mar 06 09:17:29 +0000 2020,Covid_19Fight,False,Don't follow me. I am Bakt.,76.0,0.0,6.0,0.0,"Mumbai, India",Jahitu💧,Covid_19Fight,354.0,,,False
264120,3560943,,Wed Apr 15 13:00:11 +0000 2020,china Guangzhou,,,0,1250408580408389632,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","It's crazy that Africans have to deal with racism in Guangzhou china evictions, not allowed to eat because of fear the Corona would come back smh that's wild. God is watching an so far you will get what you deserve #china #Guangzhou",https://twitter.com/TeamLeeN1/status/1250408580408389632,Thu Aug 12 01:27:02 +0000 2010,TeamLeeN1,False,Assistant Women basketball Coach at Bunkerhill Community College .Top Notch 🏀 Trainer . Cambridge Proud 💪🏾,4155.0,291.0,761.0,3.0,Cambridge MA,Coach Leen,TeamLeeN1,2287.0,,,False
69909,1122893,,Fri Mar 27 04:54:43 +0000 2020,,,,1,1243401036850589699,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dear Corona, 

Take all the niggas who tag 89 ppl in they music first😒😫🙏🏾",https://twitter.com/joegunner305/status/1243401036850589699,Wed Sep 09 01:12:25 +0000 2009,joegunner305,False,#1DeepRecords SC:joegunner305 🇭🇹🇧🇸,15537.0,4392.0,4411.0,31.0,Da Gun Shape State ,Your Baby Mama friend 🤷🏾‍♂️,joegunner305,129985.0,,,False
178180,2316406,,Mon Apr 06 14:57:54 +0000 2020,COVID_19 Bitcoin Cryptohelp Donations coronavirus HelpFightCorona,,,0,1247176714851094528,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If anyone want to donate for Corona Patients Help and for Poor People who are not able to get food in this pandemic. You Can Donate Bitcoin (BTC) to help 
:Btc address

1ABknFueCg4ia4b2VeBnWCTgmEHXyCtHgf

#COVID_19
#Bitcoin #Cryptohelp  #Donations #coronavirus
#HelpFightCorona",https://twitter.com/AnimalL16305813/status/1247176714851094528,Tue Jun 25 16:14:33 +0000 2019,AnimalL16305813,False,Covid19 Status,0.0,5.0,16.0,0.0,United Kingdom,Helping Hands,AnimalL16305813,95.0,,,False
120813,1677677,,Wed Apr 01 11:28:51 +0000 2020,,,,1,1245312165998886915,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thanks to Nizamuddin coz finally Bhakts have found a color for the Corona Virus.Btw let me clear it's not a Corona virus it's a Corona Jihad.,https://twitter.com/EjazHassankhan/status/1245312165998886915,Tue Oct 11 18:52:09 +0000 2011,EjazHassankhan,False,MEDIA PROFESSIONAL,,,,,,,,,,,
285074,3848785,,Fri Apr 17 16:26:44 +0000 2020,,,,0,1251185333687013377,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",corona is very much real just some ppl body can fight it some cant.,https://twitter.com/Shaakeyy1/status/1251185333687013377,Sun Mar 31 16:50:23 +0000 2019,Shaakeyy1,False,19♐️ LongliveMonica💜 new twitter.,6692.0,327.0,262.0,0.0,"New Orleans, LA",JKalice,Shaakeyy1,9318.0,,,False
241813,3233316,,Sun Apr 12 15:02:34 +0000 2020,,,,18,1249352215640170497,,,,en,,,3.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I miss the times B.C. (Before Corona),https://twitter.com/nyleskigetsit14/status/1249352215640170497,Thu Apr 07 23:33:32 +0000 2016,nyleskigetsit14,False,date me if u single or sumth 🌈 he/him,45987.0,1024.0,1479.0,1.0,eahg,niel g ¦ เก่ง,nyleskigetsit14,16996.0,,,False
